Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
4046319,2023-01-19,Central,Bhopal,Data Science,Offline,117475,85,Completed,Placed
4046320,2024-07-12,Central,Bhopal,Cyber Security,Online,105319,43,Completed,Placed
4046321,2023-12-28,East,Bhubaneswar,Cyber Security,Online,113642,38,Completed,Not Placed
4046322,2021-10-08,Central,Indore,Cyber Security,Hybrid,110795,76,Completed,Placed
4046323,2024-05-15,East,Kolkata,AI / ML,Offline,132123,71,Ongoing,Not Eligible
4046324,2024-02-04,South,Chennai,Cloud Computing,Online,87322,66,Ongoing,Not Eligible
4046325,2021-03-24,West,Pune,Python,Online,57640,85,Completed,Placed
4046326,2023-02-23,South,Hyderabad,Cyber Security,Hybrid,82725,39,Completed,Not Placed
4046327,2024-06-18,North,Lucknow,Web Development,Offline,55157,76,Completed,Placed
4046328,2021-09-17,North,Delhi,Cloud Computing,Hybrid,118008,56,Ongoing,Not Eligible
4046329,2021-12-14,South,Hyderabad,Python,Hybrid,63598,36,Completed,Not Placed
4046330,2022-09-30,South,Bangalore,Cyber Security,Online,91291,84,Dropped,Not Eligible
4046331,2024-10-26,West,Ahmedabad,AI / ML,Offline,130210,52,Completed,Placed
4046332,2022-01-11,East,Kolkata,Web Development,Online,76255,64,Completed,Not Placed
4046333,2021-06-01,South,Bangalore,Python,Online,59759,96,Completed,Placed
4046334,2021-10-12,North,Lucknow,Web Development,Online,65828,40,Ongoing,Not Eligible
4046335,2023-10-16,West,Ahmedabad,Web Development,Online,59498,51,Completed,Not Placed
4046336,2023-08-03,North,Delhi,AI / ML,Hybrid,137068,48,Completed,Placed
4046337,2022-10-20,North,Lucknow,Cloud Computing,Online,95555,55,Completed,Not Placed
4046338,2023-10-16,North,Lucknow,Python,Offline,82687,93,Ongoing,Not Eligible
4046339,2023-04-24,North,Lucknow,AI / ML,Online,132137,100,Ongoing,Not Eligible
4046340,2021-06-10,East,Kolkata,Cloud Computing,Online,75560,32,Completed,Placed
4046341,2024-04-23,South,Bangalore,Data Science,Online,132564,71,Completed,Not Placed
4046342,2022-01-22,North,Chandigarh,Web Development,Hybrid,84459,79,Completed,Not Placed
4046343,2022-05-22,South,Hyderabad,Cyber Security,Online,93727,100,Completed,Placed
4046344,2021-08-24,East,Kolkata,Cyber Security,Online,108366,64,Dropped,Not Eligible
4046345,2021-01-10,North,Delhi,AI / ML,Offline,133277,92,Completed,Placed
4046346,2021-12-22,South,Chennai,AI / ML,Offline,135345,56,Completed,Not Placed
4046347,2022-06-04,North,Chandigarh,Data Science,Online,129270,48,Completed,Not Placed
4046348,2024-01-01,West,Pune,Cloud Computing,Online,97035,23,Completed,Not Placed
4046349,2024-03-27,East,Bhubaneswar,Data Science,Hybrid,115346,62,Completed,Not Placed
4046350,2024-05-11,East,Kolkata,Python,Online,55084,85,Completed,Not Placed
4046351,2023-10-04,East,Bhubaneswar,Python,Offline,54191,73,Ongoing,Not Eligible
4046352,2024-06-27,West,Pune,Web Development,Online,60418,82,Completed,Placed
4046353,2024-02-18,North,Lucknow,Data Science,Online,110321,76,Dropped,Not Eligible
4046354,2024-07-25,North,Delhi,Python,Online,63005,48,Completed,Not Placed
4046355,2024-12-08,East,Bhubaneswar,Cloud Computing,Online,88331,58,Ongoing,Not Eligible
4046356,2022-02-05,South,Bangalore,Python,Offline,59067,25,Dropped,Not Eligible
4046357,2024-08-12,North,Lucknow,Cyber Security,Online,92832,90,Completed,Not Placed
4046358,2021-07-12,North,Delhi,Python,Online,61954,28,Completed,Not Placed
4046359,2021-02-14,West,Ahmedabad,AI / ML,Offline,143155,70,Completed,Not Placed
4046360,2023-04-28,South,Hyderabad,Cloud Computing,Online,90786,78,Dropped,Not Eligible
4046361,2023-07-12,North,Chandigarh,Python,Online,67279,55,Ongoing,Not Eligible
4046362,2022-11-16,North,Delhi,Cyber Security,Hybrid,91165,77,Completed,Placed
4046363,2023-11-22,North,Delhi,AI / ML,Online,123061,47,Completed,Not Placed
4046364,2022-06-24,South,Chennai,Web Development,Hybrid,54965,82,Completed,Placed
4046365,2021-07-27,West,Mumbai,Python,Hybrid,52753,93,Dropped,Not Eligible
4046366,2021-09-12,East,Kolkata,Web Development,Offline,60114,85,Completed,Placed
4046367,2023-01-23,South,Chennai,Web Development,Online,87125,84,Dropped,Not Eligible
4046368,2022-01-27,North,Chandigarh,Cyber Security,Online,76211,71,Completed,Placed
4046369,2021-01-13,East,Kolkata,Web Development,Online,62216,73,Completed,Not Placed
4046370,2022-01-27,West,Ahmedabad,Cloud Computing,Online,101355,65,Ongoing,Not Eligible
4046371,2021-02-01,East,Bhubaneswar,Cloud Computing,Online,83452,71,Dropped,Not Eligible
4046372,2024-07-03,East,Kolkata,Web Development,Hybrid,68511,93,Dropped,Not Eligible
4046373,2021-12-13,West,Ahmedabad,Python,Online,45101,65,Completed,Not Placed
4046374,2022-10-27,North,Lucknow,Web Development,Offline,61880,62,Ongoing,Not Eligible
4046375,2021-11-10,South,Hyderabad,AI / ML,Online,138823,94,Completed,Placed
4046376,2022-08-30,North,Chandigarh,Data Science,Offline,126136,53,Completed,Not Placed
4046377,2021-10-03,South,Bangalore,AI / ML,Online,131277,84,Completed,Placed
4046378,2023-05-02,North,Delhi,AI / ML,Online,132790,69,Completed,Placed
4046379,2021-10-02,South,Bangalore,Data Science,Online,128570,100,Completed,Not Placed
4046380,2021-08-26,South,Chennai,AI / ML,Online,134031,53,Ongoing,Not Eligible
4046381,2024-03-21,East,Kolkata,Python,Offline,54916,31,Completed,Not Placed
4046382,2023-04-18,North,Lucknow,AI / ML,Online,122319,48,Completed,Placed
4046383,2023-02-22,Central,Bhopal,Data Science,Hybrid,109245,30,Dropped,Not Eligible
4046384,2021-02-07,West,Pune,Web Development,Offline,50196,44,Completed,Not Placed
4046385,2024-02-11,East,Bhubaneswar,Python,Offline,73011,85,Completed,Placed
4046386,2024-02-15,South,Hyderabad,Python,Offline,43626,90,Completed,Placed
4046387,2023-12-26,North,Delhi,Web Development,Online,76674,52,Dropped,Not Eligible
4046388,2024-01-21,South,Hyderabad,Data Science,Hybrid,125208,79,Completed,Placed
4046389,2021-11-14,North,Delhi,Web Development,Online,68825,55,Ongoing,Not Eligible
4046390,2024-06-09,West,Mumbai,Data Science,Online,95872,77,Ongoing,Not Eligible
4046391,2021-03-20,South,Hyderabad,Cyber Security,Hybrid,104645,49,Dropped,Not Eligible
4046392,2024-06-02,West,Pune,Cyber Security,Offline,119943,81,Completed,Placed
4046393,2024-05-30,North,Lucknow,Python,Online,81294,51,Dropped,Not Eligible
4046394,2022-01-04,South,Bangalore,Cloud Computing,Online,84593,60,Ongoing,Not Eligible
4046395,2023-12-29,North,Delhi,Python,Online,65380,59,Ongoing,Not Eligible
4046396,2021-03-16,South,Bangalore,Data Science,Offline,127474,82,Dropped,Not Eligible
4046397,2023-02-23,North,Chandigarh,AI / ML,Online,132508,96,Ongoing,Not Eligible
4046398,2022-08-19,East,Kolkata,Data Science,Online,129898,90,Completed,Placed
4046399,2023-10-31,East,Bhubaneswar,Cloud Computing,Online,89392,69,Dropped,Not Eligible
4046400,2022-03-11,North,Delhi,Cyber Security,Hybrid,89312,74,Completed,Placed
4046401,2024-05-06,West,Pune,Python,Offline,65631,64,Completed,Placed
4046402,2022-03-29,North,Lucknow,Python,Online,52344,62,Completed,Not Placed
4046403,2022-12-31,North,Delhi,Data Science,Online,119390,63,Completed,Not Placed
4046404,2021-07-28,North,Delhi,AI / ML,Online,129362,60,Completed,Not Placed
4046405,2022-06-22,Central,Bhopal,Python,Online,66981,41,Dropped,Not Eligible
4046406,2021-05-19,North,Delhi,Python,Offline,53515,63,Completed,Not Placed
4046407,2021-12-28,North,Lucknow,Web Development,Online,77265,65,Completed,Not Placed
4046408,2022-03-23,West,Pune,Python,Online,56408,38,Completed,Placed
4046409,2021-12-29,East,Bhubaneswar,Data Science,Offline,119349,52,Completed,Not Placed
4046410,2024-04-14,South,Hyderabad,Data Science,Online,127201,72,Ongoing,Not Eligible
4046411,2024-01-22,East,Kolkata,Cyber Security,Online,108432,46,Completed,Placed
4046412,2021-01-04,South,Hyderabad,AI / ML,Hybrid,139273,53,Dropped,Not Eligible
4046413,2024-01-20,West,Ahmedabad,Web Development,Online,64627,73,Completed,Placed
4046414,2021-06-06,North,Chandigarh,Cloud Computing,Offline,88514,75,Completed,Not Placed
4046415,2023-09-18,West,Ahmedabad,Cloud Computing,Online,84253,57,Completed,Not Placed
4046416,2022-01-02,North,Delhi,Python,Online,72601,55,Completed,Not Placed
4046417,2023-08-07,East,Bhubaneswar,Cyber Security,Online,100529,46,Dropped,Not Eligible
4046418,2023-04-17,North,Lucknow,Data Science,Hybrid,118553,85,Completed,Not Placed
4046419,2021-08-06,East,Kolkata,Web Development,Offline,60280,52,Ongoing,Not Eligible
4046420,2023-03-20,South,Chennai,Python,Online,54114,73,Completed,Placed
4046421,2021-03-08,East,Kolkata,Web Development,Offline,75326,77,Completed,Not Placed
4046422,2024-04-25,North,Delhi,Cloud Computing,Online,89124,42,Completed,Not Placed
4046423,2023-10-17,North,Delhi,Cyber Security,Offline,99795,37,Completed,Not Placed
4046424,2023-09-07,East,Kolkata,Data Science,Hybrid,129038,76,Completed,Not Placed
4046425,2022-08-03,East,Kolkata,Data Science,Online,129965,76,Completed,Placed
4046426,2024-07-15,North,Chandigarh,Data Science,Online,117605,64,Completed,Not Placed
4046427,2023-03-01,West,Ahmedabad,AI / ML,Online,139865,45,Ongoing,Not Eligible
4046428,2021-09-19,East,Kolkata,AI / ML,Hybrid,134251,71,Completed,Placed
4046429,2022-07-06,West,Mumbai,Web Development,Online,76305,79,Completed,Placed
4046430,2023-08-19,West,Ahmedabad,Cloud Computing,Hybrid,86532,65,Completed,Placed
4046431,2023-08-18,West,Pune,Cloud Computing,Online,101098,19,Completed,Placed
4046432,2023-12-30,North,Lucknow,Data Science,Online,129410,95,Dropped,Not Eligible
4046433,2024-08-30,Central,Indore,Data Science,Online,136873,50,Dropped,Not Eligible
4046434,2023-01-08,North,Delhi,Data Science,Online,125578,34,Dropped,Not Eligible
4046435,2023-10-28,North,Delhi,Cloud Computing,Hybrid,80189,85,Completed,Not Placed
4046436,2024-11-21,North,Chandigarh,Data Science,Online,117467,61,Dropped,Not Eligible
4046437,2024-12-02,West,Mumbai,Cyber Security,Online,95765,76,Ongoing,Not Eligible
4046438,2022-10-11,North,Lucknow,Web Development,Online,71190,69,Completed,Placed
4046439,2022-11-03,South,Bangalore,AI / ML,Hybrid,126355,93,Ongoing,Not Eligible
4046440,2024-10-09,North,Lucknow,Data Science,Online,112361,58,Completed,Placed
4046441,2023-04-18,North,Chandigarh,AI / ML,Hybrid,132899,53,Ongoing,Not Eligible
4046442,2023-07-09,North,Chandigarh,Python,Offline,54091,48,Completed,Not Placed
4046443,2024-02-26,East,Bhubaneswar,AI / ML,Offline,145917,68,Completed,Placed
4046444,2022-12-27,East,Bhubaneswar,Cyber Security,Online,94366,75,Dropped,Not Eligible
4046445,2023-04-30,South,Chennai,Python,Online,59539,95,Completed,Placed
4046446,2022-10-30,West,Mumbai,Python,Online,59013,76,Completed,Placed
4046447,2022-09-13,Central,Bhopal,Cloud Computing,Online,100425,63,Completed,Placed
4046448,2021-11-27,West,Ahmedabad,Cyber Security,Offline,95494,72,Completed,Placed
4046449,2023-11-23,Central,Bhopal,Data Science,Offline,106200,27,Ongoing,Not Eligible
4046450,2023-08-02,East,Bhubaneswar,AI / ML,Online,119115,41,Completed,Not Placed
4046451,2023-01-04,North,Delhi,AI / ML,Hybrid,133533,70,Completed,Not Placed
4046452,2022-02-22,South,Bangalore,Web Development,Online,68085,90,Dropped,Not Eligible
4046453,2024-11-25,North,Delhi,Web Development,Online,66605,32,Completed,Not Placed
4046454,2022-08-10,Central,Indore,Cyber Security,Hybrid,109115,56,Completed,Not Placed
4046455,2021-05-07,South,Hyderabad,Web Development,Hybrid,80469,57,Completed,Placed
4046456,2021-07-14,South,Bangalore,Web Development,Online,61262,95,Ongoing,Not Eligible
4046457,2021-06-07,West,Mumbai,Cyber Security,Online,97502,84,Completed,Placed
4046458,2022-07-10,North,Delhi,AI / ML,Online,140786,29,Ongoing,Not Eligible
4046459,2024-09-25,South,Bangalore,Data Science,Offline,132314,55,Completed,Placed
4046460,2024-09-05,East,Bhubaneswar,Python,Online,66203,74,Completed,Placed
4046461,2021-10-14,South,Hyderabad,Data Science,Offline,123392,55,Completed,Placed
4046462,2021-09-19,East,Bhubaneswar,Web Development,Online,62460,54,Ongoing,Not Eligible
4046463,2021-09-21,North,Delhi,Data Science,Online,109696,100,Completed,Placed
4046464,2024-05-19,North,Lucknow,AI / ML,Online,129938,72,Dropped,Not Eligible
4046465,2022-01-31,North,Lucknow,Cyber Security,Hybrid,102036,60,Completed,Not Placed
4046466,2021-12-02,North,Chandigarh,AI / ML,Offline,134735,90,Ongoing,Not Eligible
4046467,2022-10-03,West,Mumbai,Web Development,Online,84524,89,Completed,Placed
4046468,2021-02-12,East,Kolkata,Python,Offline,59413,49,Completed,Not Placed
4046469,2024-09-16,South,Hyderabad,Web Development,Hybrid,66554,56,Completed,Not Placed
4046470,2021-08-14,West,Mumbai,Python,Online,51436,97,Completed,Not Placed
4046471,2021-12-21,Central,Indore,Python,Online,64244,45,Completed,Placed
4046472,2024-04-22,North,Delhi,Data Science,Offline,115615,95,Ongoing,Not Eligible
4046473,2021-03-02,East,Kolkata,Python,Offline,64485,49,Completed,Not Placed
4046474,2023-04-23,South,Bangalore,Cloud Computing,Offline,101684,75,Completed,Placed
4046475,2023-02-16,South,Chennai,Web Development,Online,83111,67,Dropped,Not Eligible
4046476,2023-04-17,East,Kolkata,Web Development,Online,66270,81,Ongoing,Not Eligible
4046477,2024-05-21,North,Chandigarh,Data Science,Hybrid,133815,78,Completed,Placed
4046478,2021-03-21,West,Ahmedabad,Data Science,Online,117352,44,Completed,Not Placed
4046479,2021-01-24,Central,Bhopal,Web Development,Online,72782,82,Ongoing,Not Eligible
4046480,2022-10-20,South,Hyderabad,Data Science,Offline,118877,90,Completed,Placed
4046481,2024-09-15,West,Ahmedabad,Web Development,Offline,60136,41,Ongoing,Not Eligible
4046482,2021-09-07,North,Lucknow,Web Development,Online,72321,94,Completed,Placed
4046483,2021-11-09,West,Ahmedabad,Data Science,Online,126945,62,Completed,Not Placed
4046484,2024-01-20,West,Pune,Data Science,Offline,128308,57,Completed,Not Placed
4046485,2023-08-09,North,Lucknow,Cyber Security,Online,103023,44,Completed,Placed
4046486,2021-04-24,West,Ahmedabad,Cloud Computing,Online,84307,30,Completed,Placed
4046487,2023-09-26,South,Hyderabad,Web Development,Online,62622,71,Completed,Not Placed
4046488,2022-12-03,Central,Bhopal,Python,Offline,72758,39,Completed,Not Placed
4046489,2024-07-24,West,Mumbai,Cyber Security,Hybrid,92938,61,Completed,Not Placed
4046490,2024-01-29,North,Chandigarh,AI / ML,Offline,134198,57,Completed,Placed
4046491,2022-06-10,East,Bhubaneswar,Cloud Computing,Offline,98991,46,Completed,Placed
4046492,2021-04-24,East,Bhubaneswar,Data Science,Online,140307,63,Completed,Not Placed
4046493,2024-07-26,West,Ahmedabad,Web Development,Offline,52373,78,Completed,Placed
4046494,2024-10-03,North,Chandigarh,Data Science,Online,136922,55,Dropped,Not Eligible
4046495,2022-11-08,South,Hyderabad,AI / ML,Offline,128254,53,Completed,Placed
4046496,2021-05-11,West,Mumbai,AI / ML,Offline,148938,65,Ongoing,Not Eligible
4046497,2022-12-01,South,Hyderabad,Python,Offline,44497,41,Completed,Not Placed
4046498,2022-01-11,West,Pune,Python,Offline,66568,77,Completed,Placed
4046499,2023-11-21,North,Chandigarh,Web Development,Hybrid,82746,77,Completed,Placed
4046500,2024-01-05,North,Delhi,Data Science,Offline,129014,48,Completed,Not Placed
4046501,2021-06-30,Central,Indore,Cloud Computing,Online,99541,70,Completed,Placed
4046502,2022-11-19,East,Kolkata,Web Development,Offline,63088,63,Ongoing,Not Eligible
4046503,2023-01-28,South,Chennai,Python,Offline,50794,82,Completed,Placed
4046504,2021-05-21,South,Hyderabad,AI / ML,Hybrid,129950,56,Completed,Placed
4046505,2023-01-20,North,Lucknow,Data Science,Online,129062,75,Ongoing,Not Eligible
4046506,2023-08-17,West,Mumbai,Cloud Computing,Online,87721,64,Completed,Placed
4046507,2024-03-07,West,Ahmedabad,Web Development,Offline,59003,70,Completed,Placed
4046508,2022-09-25,North,Lucknow,Web Development,Offline,57878,70,Completed,Placed
4046509,2024-11-19,East,Kolkata,Cloud Computing,Hybrid,107253,52,Dropped,Not Eligible
4046510,2023-12-06,North,Delhi,Data Science,Hybrid,119928,79,Dropped,Not Eligible
4046511,2024-06-01,West,Pune,Cyber Security,Online,101453,67,Ongoing,Not Eligible
4046512,2022-04-13,West,Ahmedabad,AI / ML,Offline,138141,55,Completed,Placed
4046513,2024-03-30,West,Mumbai,Data Science,Online,125113,84,Completed,Placed
4046514,2022-06-17,South,Bangalore,Cyber Security,Online,99769,70,Ongoing,Not Eligible
4046515,2021-06-03,West,Ahmedabad,Python,Online,55241,61,Completed,Placed
4046516,2023-12-02,North,Lucknow,Python,Online,60954,40,Ongoing,Not Eligible
4046517,2024-04-02,North,Lucknow,Data Science,Hybrid,114104,37,Completed,Not Placed
4046518,2023-05-14,East,Bhubaneswar,Web Development,Online,71666,96,Completed,Not Placed
4046519,2024-12-14,East,Kolkata,Web Development,Offline,74660,45,Completed,Not Placed
4046520,2023-06-12,Central,Bhopal,Data Science,Offline,128343,81,Ongoing,Not Eligible
4046521,2022-01-20,North,Lucknow,Python,Online,68209,65,Dropped,Not Eligible
4046522,2024-01-21,East,Bhubaneswar,Data Science,Online,119910,66,Completed,Placed
4046523,2022-11-09,South,Bangalore,AI / ML,Offline,139175,47,Completed,Not Placed
4046524,2021-03-01,Central,Indore,Python,Online,48351,47,Completed,Not Placed
4046525,2021-08-14,West,Ahmedabad,Cloud Computing,Online,78405,73,Dropped,Not Eligible
4046526,2023-01-14,South,Hyderabad,Python,Online,69295,81,Completed,Placed
4046527,2021-03-06,West,Pune,AI / ML,Offline,111717,68,Completed,Placed
4046528,2024-07-30,North,Lucknow,Cloud Computing,Offline,80162,81,Completed,Placed
4046529,2024-08-08,West,Pune,Data Science,Offline,118204,60,Completed,Not Placed
4046530,2021-05-15,East,Bhubaneswar,AI / ML,Online,126858,52,Dropped,Not Eligible
4046531,2023-12-17,North,Delhi,Data Science,Hybrid,126117,42,Completed,Not Placed
4046532,2023-10-11,East,Bhubaneswar,Python,Online,57998,84,Completed,Not Placed
4046533,2022-12-13,East,Kolkata,Python,Hybrid,60971,51,Completed,Not Placed
4046534,2024-03-17,Central,Indore,Cloud Computing,Hybrid,86855,60,Completed,Not Placed
4046535,2021-10-19,Central,Bhopal,Data Science,Hybrid,120918,100,Dropped,Not Eligible
4046536,2023-09-15,East,Bhubaneswar,AI / ML,Online,134475,45,Completed,Not Placed
4046537,2021-01-30,North,Lucknow,AI / ML,Offline,122342,85,Dropped,Not Eligible
4046538,2022-10-15,North,Lucknow,Data Science,Hybrid,137009,45,Completed,Not Placed
4046539,2021-02-20,North,Lucknow,Web Development,Offline,45836,85,Ongoing,Not Eligible
4046540,2022-02-07,Central,Bhopal,Web Development,Online,68587,81,Ongoing,Not Eligible
4046541,2024-03-16,West,Pune,Data Science,Online,132347,36,Completed,Not Placed
4046542,2023-01-11,West,Ahmedabad,Web Development,Online,72758,86,Ongoing,Not Eligible
4046543,2024-06-02,North,Lucknow,AI / ML,Offline,108229,78,Completed,Placed
4046544,2022-02-15,West,Pune,Data Science,Online,133342,29,Completed,Not Placed
4046545,2024-09-04,West,Ahmedabad,Web Development,Offline,56257,48,Dropped,Not Eligible
4046546,2023-10-22,South,Bangalore,Python,Online,57889,75,Dropped,Not Eligible
4046547,2021-08-26,East,Kolkata,AI / ML,Offline,109780,63,Ongoing,Not Eligible
4046548,2023-01-16,South,Bangalore,Python,Hybrid,55445,59,Completed,Not Placed
4046549,2022-04-06,North,Delhi,Python,Hybrid,59075,77,Completed,Placed
